nid,title,regist_dt,relm,creat_yr,category,region,isbn,relte_area,writer,doc_prdctn_dt,cpyrht,job_se,url
6410499,"서울지역 유통 한약재 중 잔류농약 모니터링(II)",20151022002024,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"고숙경 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410499
6410500,"한약재 중 잔류 이산화황 분석에 관한 연구",20151022002023,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"박원희 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410500
6410501,"서울지역 유통 한약재 중 중금속 함량(Ⅱ)",20151022002022,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"유인실 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410501
6410502,"화장품 중 레티놀과 토코페롤 성분 분석",20151022002021,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"김유경 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410502
6410503,"화장품 중 산화티타늄의 분석",20151022002020,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"김유경 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410503
6410504,"HPLC-PDA를 이용한 생약 중 Cinnamic Acid와 Cinnamaldehyde의 분석",20151022002019,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"박주성 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410504
6410505,"HPLC를 이용한 복방카르두스마리아누스엑스 연질캅셀 중 실리빈의 분리 정량",20151022002018,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"황인숙 등",20130221,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410505
6410506,"GC를 이용한 농산물 중 Tetraconazole,Fluazifop-p-butyl, Fluoroimide의 신속 분석법",20151022002005,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"박양순 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410506
6410507,"서울시 강북지역 거주 일부 성인여성의 농약 섭취량 추정",20151022002004,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"양혜란 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410507
6410508,"Clothianidin, Oryzalin, Carbosulfan,Azafenidin, Thidiazuron 및 Pymetrozin의 SPE 컬럼에 따른 정제효율 및 동시분석조건연구",20151022002003,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"양혜란 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410508
6410509,"HPLC와 GC를 이용한 채소류와 과일류 중 Ethoxyquin 분석법 연구",20151022002002,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"김은정 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410509
6410510,"GC-NPD를 이용한 Simetryn과 Buprofezin의 동시 분석법 연구",20151022002016,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"김은정 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410510
6410511,"서울 강북지역 유통 농산물의 내분비장애 추정농약 잔류실태(Ⅳ)",20151022002015,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"이상미 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410511
6410512,"서울시 강북지역 유통 농산물 중의 농약잔류실태조사(Ⅵ)",20151022002007,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"이상미 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410512
6410513,"2004년도 가락시장 농산물의 농약잔류 실태",20151022002006,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"조한빈 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410513
6410514,"시중 유통농산물 중의 농약 잔류실태 연구(?)",20151022001958,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"최부철 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410514
6410515,"시중 유통농산물 중 내분비계 장애 추정농약의 잔류실태 조사(III)",20151022002013,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"정지헌 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410515
6410516,"HPLC-PDA와 LC-MSD를 이용한 쌀의 Sulfonylurea계 제초제 동시분석법 연구",20151022002012,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"윤은선 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410516
6410517,"HPLC를 이용한 십자화과 채소류 중 HPLC를 이용한 십자화과 채소류 중",20151022002009,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"황래홍 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410517
6410518,"LC-MSD를 이용한 농산물 중의 잔류농약 동시분석",20151022002001,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"김현정 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410518
6410519,"CP-MS를 이용한 다류 중의 미량금속 함량",20151022002000,정책연구자료,2004,건강,서울시전체,1229-3660,보건환경연구원,"최채만 등",20130220,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410519
6410520,"서울지역 지하역사내 미세먼지 현황에 관한 조사연구",20151022001819,정책연구자료,2002,환경,서울시전체,1229-3660,보건환경연구원,"이동식 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410520
6410521,"오존 Precursor Analyzer의 정도 관리 및 VOC 거동에 관한 연구",20151022001820,정책연구자료,2002,환경,서울시전체,1229-3660,보건환경연구원,"조석주 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410521
6410522,"황사기간 중 입도별 먼지농도 특성에 관한 연구",20151022001821,정책연구자료,2002,환경,서울시전체,1229-3660,보건환경연구원,"김민영 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410522
6410523,"서울지역 대형 연소시설에서의 질소산화물 배출특성과 배출계수 산정",20151022001822,정책연구자료,2002,환경,서울시전체,1229-3660,보건환경연구원,"신진호 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410523
6410524,"악취물질의 규제 및 분석방법에 대한 국가별 비교 고찰",20151022001823,정책연구자료,2002,환경,서울시전체,1229-3660,보건환경연구원,"최종욱 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410524
6410525,"ELISA를 이용한 농약속성 검사에 관한 조사연구(Ⅳ)",20151022001824,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"최채만 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410525
6410526,"서울시 강북지역 유통 농산물 중의 농약잔류실태조사(Ⅳ)",20151022001736,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김복순 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410526
6410527,"HPLC-UVD를 이용한 42종 농약성분의 동시다성분 분석법에 관한 연구",20151022001737,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김복순 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410527
6410528,"서울북부지역 유통 농산물 중의 내분비계교란물질 검출에 관한 연구(Ⅱ)",20151022001738,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"이성득 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410528
6410529,"APCI LC/MS를 이용한 농산물 중의 잔류농약 동시 분석",20151022001739,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"신기영 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410529
6410530,"Phthalimide계 농약의 분석법 검토",20151022001740,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"박주성 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410530
6410531,"Gas Chromatography-Mass Selective Detector(SIM)를 이용한 36종 유기염소계 농약의 동시분석",20151022001741,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"이집호 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410531
6410532,"시중 유통농산물 중 내분비계장애 추정농약 잔류실태 조사",20151022001742,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"조한빈 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410532
6410533,"시중 유통농산물 중의 농약 잔류실태 연구(Ⅹ)",20151022001743,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"조한빈 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410533
6410534,"시중 유통되는 막걸리 및 약주 중 사카린나트륨의 사용실태 조사",20151022001744,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"이은순 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410534
6410535,"시중 유통 견과류 중 미량금속의 함량에 관한 조사연구",20151022001745,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"두옥주 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410535
6410536,"토마토 및 토마토제품 중의 토마틴과 라이코펜 함량 HPLC분석",20151022001746,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김일영 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410536
6410537,"HPLC-UV를 이용한 시중 유통 단무지중의 이산화황 함량분석",20151022001747,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"정소영 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410537
6410538,"합성수지제의 디에틸헥실프탈레이트 분석방법에 관한 연구",20151022001748,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김성단 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410538
6410539,"시중 유통 참기름의 지방산조성 및 천연항산화제 함량 분석",20151022001749,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"정보경 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410539
6410540,"튀김닭에 사용한 튀김유의 산패",20151022001750,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"박건용 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410540
6410541,"HPLC를 이용하여 껌에서 Xylitol 분석",20151022001751,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김현정 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410541
6410542,"된장 중 수용성 추출물의 항산화 효과 조사 연구(Ⅰ)",20151022001752,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"조성자 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410542
6410543,"한약재중 이산화황 함량 분석",20151022001753,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"고숙경 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410543
6410544,"HPLC에 의한 국산 및 수입 갈근 중의 Puerarin과 Daidzein의 함량 분석",20151022001754,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김화순 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410544
6410545,"화장품 팩제 중 유해중금속류 분석",20151022001755,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"홍윤정 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410545
6410546,"HPLC를 이용한 Lysozyme chloride의 함량분석에 관한 연구",20151022001756,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"황인숙 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410546
6410547,"의약품의 광학이성질체 분석에 관한 연구",20151022001757,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"이명숙 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410547
6410548,"유통중인 가공수산물에서 분리한 대장균군의 분포 및 항생제 감수성 관한 연구",20151022001758,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"황광호 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410548
6410549,"수산물에서 분리된 대장균의 특성 및 항생제 감수성",20151022001729,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"이재인 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410549
6410550,"장염비브리오균의 용혈성 유전자 검색과 병원성에 관한 연구",20151022001825,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"정윤태 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410550
6410551,"시판 패류에서의 마비성 패독 분포 조사(Ⅲ)",20151022001826,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"함희진 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410551
6410552,"서울지역 설사환자에서 분리한 A군 Rotavirus의 multiplex PCR을 이용한 VP4, VP7 유전자형",20151022001827,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"김은정 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410552
6410553,"식중독 환자에서 분리한 장염비브리오균의 분자생물학적 특성",20151022001828,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"박석기 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410553
6410554,"서울 시내 설사환자에서 분리한 살모넬라의 항생제 감수성의 년도별 변화 추이",20151022001829,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"박석기 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410554
6410555,"콩 및 콩가공식품에서 GMO Detective ™ Ⅱ kit(NEXGEN)을 이용한 RPS gene의 검출에 관한 연구",20151022001830,정책연구자료,2002,건강,서울시전체,1229-3660,보건환경연구원,"류승희 등",20130206,"CC BY-NC-ND",I,https://opengov.seoul.go.kr/research/6410555
